mileage,name,name2,engine_disp,cylinders,gears,year
,Audi,R8,5.2,10,6,2012
,Audi,R8,5.2,10,6,2012
19.7,Audi,R8 Spyder,4.2,8,6,2012
17.1,Audi,R8 Spyder,4.2,8,6,2012
,Audi,R8 Spyder,5.2,10,6,2012
,Audi,R8 Spyder,5.2,10,6,2012
33.5,Audi,TT ROADSTER QUATTRO,2,4,6,2012
17.9,Bentley Motors Ltd.,Continental Supersports,6,12,6,2012
34.4,BMW,Z4 sDrive28i,2,4,8,2012
35.2,BMW,Z4 sDrive28i,2,4,6,2012
25.3,BMW,Z4 sDrive35i,3,6,7,2012
28.1,BMW,Z4 sDrive35i,3,6,6,2012
25.3,BMW,Z4 sDrive35is,3,6,7,2012
12.6,Bugatti,Veyron,8,16,7,2012
23.3,Chevrolet,CORVETTE,6.2,8,6,2012
25.3,Chevrolet,CORVETTE,6.2,8,6,2012
21.5,Chevrolet,CORVETTE,6.2,8,6,2012
23.2,Chevrolet,CORVETTE,7,8,6,2012
17.6,"Ferrari North America, Inc.",Ferrari 458 Italia,4.5,8,7,2012
17.9,"Ferrari North America, Inc.",Ferrari 458 Italia,4.5,8,7,2012
17.6,"Ferrari North America, Inc.",Ferrari 458 Italia,4.5,8,7,2012
17.9,"Ferrari North America, Inc.",Ferrari 458 Italia,4.5,8,7,2012
19.7,"Ferrari North America, Inc.",Ferrari California,4.3,8,7,2012
19.9,"Ferrari North America, Inc.",Ferrari California,4.3,8,7,2012
50.4,Honda,CR-Z,1.5,4,7,2012
45.2,Honda,CR-Z,1.5,4,6,2012
,Lamborghini,Aventador Coupe,6.5,12,7,2012
19.4,Lamborghini,Gallardo Coupe,5.2,10,6,2012
17.4,Lamborghini,Gallardo Coupe,5.2,10,6,2012
19.3,Lamborghini,Gallardo Spyder,5.2,10,6,2012
16.2,Lamborghini,Gallardo Spyder,5.2,10,6,2012
16.1,LEXUS,LFA,4.8,10,6,2012
30.8,MAZDA,MX-5,2,4,6,2012
32.6,MAZDA,MX-5,2,4,5,2012
31.5,MAZDA,MX-5,2,4,6,2012
23.2,McLaren Automotive Limted,MP4-12C Coupe,3.8,8,7,2012
20.8,Mercedes-Benz,SL 550,5.5,8,7,2012
18.2,Mercedes-Benz,SL 63 AMG,6.2,8,7,2012
35,Mercedes-Benz,SLK 250,1.8,4,7,2012
34.6,Mercedes-Benz,SLK 250,1.8,4,6,2012
30.6,Mercedes-Benz,SLK 350,3.5,6,7,2012
28.9,Mercedes-Benz,SLK 55 AMG,5.5,8,7,2012
20.2,Mercedes-Benz,SLS AMG,6.2,8,7,2012
20.2,Mercedes-Benz,SLS AMG Roadster,6.2,8,7,2012
50.6,Mercedes-Benz,Smart fortwo (CABRIOLET),1,3,5,2012
50.6,Mercedes-Benz,Smart fortwo (COUPE),1,3,5,2012
41.6,Mini,Mini Cooper Coupe,1.6,4,6,2012
43.8,Mini,Mini Cooper Coupe,1.6,4,6,2012
40.2,Mini,Mini Cooper Roadster,1.6,4,6,2012
40.8,Mini,Mini Cooper Roadster,1.6,4,6,2012
38.5,Mini,Mini Cooper S Coupe,1.6,4,6,2012
40.2,Mini,Mini Cooper S Coupe,1.6,4,6,2012
38.5,Mini,Mini Cooper S Roadster,1.6,4,6,2012
40.2,Mini,Mini Cooper S Roadster,1.6,4,6,2012
37.4,Mini,Mini John Cooper Works Coupe,1.6,4,6,2012
37.4,Mini,Mini John Cooper Works Roadster,1.6,4,6,2012
28.4,NISSAN,370Z,3.7,6,7,2012
27.3,NISSAN,370Z,3.7,6,6,2012
26.9,NISSAN,370Z ROADSTER,3.7,6,7,2012
26.7,NISSAN,370Z ROADSTER,3.7,6,6,2012
28.2,Porsche,911 Speedster,3.8,6,7,2012
31,Porsche,Boxster,2.9,6,7,2012
28.3,Porsche,Boxster,2.9,6,6,2012
30.2,Porsche,Boxster S,3.4,6,7,2012
28.3,Porsche,Boxster S,3.4,6,6,2012
30.7,Porsche,Boxster Spyder,3.4,6,7,2012
29.1,Porsche,Boxster Spyder,3.4,6,6,2012
31,Porsche,Cayman,2.9,6,7,2012
28.3,Porsche,Cayman,2.9,6,6,2012
30.7,Porsche,Cayman R,3.4,6,7,2012
29.1,Porsche,Cayman R,3.4,6,6,2012
30.2,Porsche,Cayman S,3.4,6,7,2012
28.3,Porsche,Cayman S,3.4,6,6,2012
19.9,Aston Martin Lagonda Ltd,DB9,5.9,12,6,2012
17.1,Aston Martin Lagonda Ltd,DB9,5.9,12,6,2012
17.9,Aston Martin Lagonda Ltd,DBS,5.9,12,6,2012
16.9,Aston Martin Lagonda Ltd,DBS,5.9,12,6,2012
18.9,Aston Martin Lagonda Ltd,Virage,5.9,12,6,2012
,FIAT,500,1.4,4,6,2012
,FIAT,500,1.4,4,5,2012
41.6,FIAT,500 Abarth,1.4,4,5,2012
,FIAT,500 Cabrio,1.4,4,6,2012
24.2,Jaguar Cars Ltd,Jaguar XK,5,8,6,2012
22.6,Jaguar Cars Ltd,Jaguar XK,5,8,6,2012
22.6,Jaguar Cars Ltd,Jaguar XK Convertible,5,8,6,2012
23.5,Jaguar Cars Ltd,Jaguar XK Convertible,5,8,6,2012
28.8,Lotus Cars Ltd,Evora,3.5,6,6,2012
27.7,Lotus Cars Ltd,Evora,3.5,6,6,2012
26.1,Lotus Cars Ltd,Evora,3.5,6,6,2012
25.3,Lotus Cars Ltd,Evora,3.5,6,6,2012
41.6,Mini,Mini Cooper,1.6,4,6,2012
43.8,Mini,Mini Cooper,1.6,4,6,2012
40.2,Mini,Mini Cooper Convertible,1.6,4,6,2012
40.8,Mini,Mini Cooper Convertible,1.6,4,6,2012
38.5,Mini,Mini Cooper S,1.6,4,6,2012
40.2,Mini,Mini Cooper S,1.6,4,6,2012
38.5,Mini,Mini Cooper S Convertible,1.6,4,6,2012
40.2,Mini,Mini Cooper S Convertible,1.6,4,6,2012
37.4,Mini,Mini John Cooper Works,1.6,4,6,2012
37.4,Mini,Mini John Cooper Works Conv,1.6,4,6,2012
30,Mitsubishi Motors North America,ECLIPSE SPYDER,2.4,4,4,2012
24.6,Mitsubishi Motors North America,ECLIPSE SPYDER,3.8,6,5,2012
27.7,Porsche,911 C4 GTS,3.8,6,7,2012
27,Porsche,911 C4 GTS,3.8,6,6,2012
28.1,Porsche,911 C4 GTS Cabriolet,3.8,6,7,2012
26.3,Porsche,911 C4 GTS Cabriolet,3.8,6,6,2012
28.5,Porsche,911 Carrera,3.6,6,7,2012
27.5,Porsche,911 Carrera,3.6,6,6,2012
27.9,Porsche,911 Carrera 4,3.6,6,7,2012
27.1,Porsche,911 Carrera 4,3.6,6,6,2012
27.6,Porsche,911 Carrera 4 Cabriolet,3.6,6,7,2012
27.4,Porsche,911 Carrera 4 Cabriolet,3.6,6,6,2012
27.6,Porsche,911 Carrera 4 Targa,3.6,6,7,2012
27.4,Porsche,911 Carrera 4 Targa,3.6,6,6,2012
27.7,Porsche,911 Carrera 4S,3.8,6,7,2012
27,Porsche,911 Carrera 4S,3.8,6,6,2012
28.1,Porsche,911 Carrera 4S Cabriolet,3.8,6,7,2012
26.3,Porsche,911 Carrera 4S Cabriolet,3.8,6,6,2012
28.1,Porsche,911 Carrera 4S Targa,3.8,6,7,2012
26.3,Porsche,911 Carrera 4S Targa,3.8,6,6,2012
28.5,Porsche,911 Carrera Cabriolet,3.6,6,7,2012
27.7,Porsche,911 Carrera Cabriolet,3.6,6,6,2012
28.3,Porsche,911 Carrera S,3.8,6,7,2012
27,Porsche,911 Carrera S,3.8,6,6,2012
28.2,Porsche,911 Carrera S Cabriolet,3.8,6,7,2012
27.5,Porsche,911 Carrera S Cabriolet,3.8,6,6,2012
28.3,Porsche,911 GTS,3.8,6,7,2012
27,Porsche,911 GTS,3.8,6,6,2012
28.2,Porsche,911 GTS Cabriolet,3.8,6,7,2012
27.5,Porsche,911 GTS Cabriolet,3.8,6,6,2012
24.5,Porsche,911 Turbo Cabriolet,3.8,6,7,2012
24.5,Porsche,911 Turbo Cabriolet,3.8,6,6,2012
25.3,Porsche,911 Turbo Coupe,3.8,6,7,2012
24.9,Porsche,911 Turbo Coupe,3.8,6,6,2012
24.5,Porsche,911 Turbo S Cabriolet,3.8,6,7,2012
25.3,Porsche,911 Turbo S Coupe,3.8,6,7,2012
30.5,Porsche,New 911 Carrera,3.4,6,7,2012
28.8,Porsche,New 911 Carrera,3.4,6,7,2012
30.6,Porsche,New 911 Carrera Cabriolet,3.4,6,7,2012
28.9,Porsche,New 911 Carrera Cabriolet,3.4,6,7,2012
29.4,Porsche,New 911 Carrera S,3.8,6,7,2012
28.6,Porsche,New 911 Carrera S,3.8,6,7,2012
28.9,Porsche,New 911 Carrera S Cabriolet,3.8,6,7,2012
28.3,Porsche,New 911 Carrera S Cabriolet,3.8,6,7,2012
52.9,SCION,iQ,1.3,4,1,2012
19.3,Aston Martin Lagonda Ltd,Rapide,5.9,12,6,2012
,Audi,A5 Cabriolet,2,4,1,2012
,Audi,A5 Cabriolet quattro,2,4,8,2012
,Audi,A5 QUATTRO,2,4,8,2012
,Audi,A5 QUATTRO,2,4,6,2012
,Audi,S5,4.2,8,6,2012
,Audi,S5,4.2,8,6,2012
,Audi,S5 Cabriolet,3,6,7,2012
33.5,Audi,TT COUPE QUATTRO,2,4,6,2012
25.6,Audi,TTRS COUPE,2.5,5,6,2012
17.2,Bentley Motors Ltd.,Continental GTC,6,12,6,2012
17.4,Bentley Motors Ltd.,Continental Supersports Convt,6,12,6,2012
27.5,BMW,128Ci Convertible,3,6,6,2012
28.4,BMW,128Ci Convertible,3,6,6,2012
28.2,BMW,128i,3,6,6,2012
28.4,BMW,128i,3,6,6,2012
27,BMW,135i,3,6,7,2012
30.4,BMW,135i,3,6,6,2012
26.9,BMW,135i Convertible,3,6,7,2012
28.9,BMW,135i Convertible,3,6,6,2012
27.5,BMW,328Ci Convertible,3,6,6,2012
26.4,BMW,328Ci Convertible,3,6,6,2012
28.2,BMW,328i Coupe,3,6,6,2012
28.4,BMW,328i Coupe,3,6,6,2012
26.5,BMW,328i Coupe xDrive,3,6,6,2012
25.6,BMW,328i Coupe xDrive,3,6,6,2012
28.5,BMW,335Ci Convertible,3,6,6,2012
28.9,BMW,335Ci Convertible,3,6,6,2012
28.5,BMW,335i Coupe,3,6,6,2012
28.9,BMW,335i Coupe,3,6,6,2012
28.1,BMW,335i Coupe xDrive,3,6,6,2012
28.6,BMW,335i Coupe xDrive,3,6,6,2012
25.3,BMW,335is Convertible,3,6,7,2012
27.2,BMW,335is Convertible,3,6,6,2012
25.3,BMW,335is Coupe,3,6,7,2012
27.2,BMW,335is Coupe,3,6,6,2012
20.4,BMW,M3 Convertible,4,8,7,2012
20.3,BMW,M3 Convertible,4,8,6,2012
20.8,BMW,M3 Coupe,4,8,7,2012
21,BMW,M3 Coupe,4,8,6,2012
44.5,Ford,Fiesta FWD,1.6,4,6,2012
44.2,Ford,Fiesta FWD,1.6,4,5,2012
30.8,Ford,Fiesta SFE FWD,1.6,4,6,2012
30.5,Ford,MUSTANG,3.7,6,6,2012
29.1,Ford,MUSTANG,3.7,6,6,2012
26.7,Ford,MUSTANG,5,8,6,2012
26.5,Ford,MUSTANG,5,8,6,2012
22.7,Ford,MUSTANG,5.4,8,6,2012
30,Ford,MUSTANG CONVERTIBLE,3.7,6,6,2012
30.6,HYUNDAI MOTOR COMPANY,GENESIS COUPE,2,4,5,2012
31.7,HYUNDAI MOTOR COMPANY,GENESIS COUPE,2,4,6,2012
26.7,HYUNDAI MOTOR COMPANY,GENESIS COUPE,3.8,6,6,2012
26.7,HYUNDAI MOTOR COMPANY,GENESIS COUPE,3.8,6,6,2012
26.4,INFINITI,G37 CONVERTIBLE,3.7,6,7,2012
24.6,INFINITI,G37 CONVERTIBLE,3.7,6,6,2012
28.5,INFINITI,G37 COUPE,3.7,6,7,2012
25.4,INFINITI,G37 COUPE,3.7,6,6,2012
26.8,INFINITI,G37x COUPE,3.7,6,7,2012
29.4,LEXUS,IS 250 AWD,2.5,6,6,2012
32.6,LEXUS,IS 250/IS 250C,2.5,6,6,2012
29,LEXUS,IS 250/IS 250C,2.5,6,6,2012
27.7,LEXUS,IS 350 AWD,3.5,6,6,2012
29.2,LEXUS,IS 350/IS 350C,3.5,6,6,2012
24,LEXUS,IS F,5,8,8,2012
19.9,MASERATI,GRANTURISMO,4.7,8,6,2012
19.8,MASERATI,Granturismo Convertible,4.7,8,6,2012
32.8,Mercedes-Benz,C 250 (Coupe),1.8,4,7,2012
29.3,Mercedes-Benz,C 350 (Coupe),3.5,6,7,2012
29.3,Mercedes-Benz,C 350 4Matic (Coupe),3.5,6,7,2012
19.9,Mercedes-Benz,C 63 AMG Coupe,6.2,8,7,2012
20,Mercedes-Benz,C 63 Black Series AMG Coupe,6.2,8,7,2012
29.3,Mercedes-Benz,E 350 (CONVERTIBLE),3.5,6,7,2012
29.3,Mercedes-Benz,E 350 (CONVERTIBLE),3.5,6,7,2012
29.5,Mercedes-Benz,E 350 (coupe),3.5,6,7,2012
29.9,Mercedes-Benz,E 350 (coupe),3.5,6,7,2012
28.9,Mercedes-Benz,E 350 4MATIC (coupe),3.5,6,7,2012
28.8,Mercedes-Benz,E 350 4MATIC (coupe),3.5,6,7,2012
26.4,Mercedes-Benz,E 550 (CONVERTIBLE),4.7,8,7,2012
26.9,Mercedes-Benz,E 550 (COUPE),4.7,8,7,2012
40.2,Mini,Mini Cooper Clubman,1.6,4,6,2012
40.8,Mini,Mini Cooper Clubman,1.6,4,6,2012
38.5,Mini,Mini Cooper S Clubman,1.6,4,6,2012
40.2,Mini,Mini Cooper S Clubman,1.6,4,6,2012
37.4,Mini,Mini John Cooper Works Clubman,1.6,4,6,2012
30.6,Mitsubishi Motors North America,ECLIPSE,2.4,4,4,2012
30,Mitsubishi Motors North America,ECLIPSE,2.4,4,5,2012
26,Mitsubishi Motors North America,ECLIPSE,3.8,6,5,2012
35,NISSAN,ALTIMA COUPE,2.5,4,6,2012
34.4,NISSAN,ALTIMA COUPE,2.5,4,6,2012
30.3,NISSAN,ALTIMA COUPE,3.5,6,6,2012
28.1,NISSAN,ALTIMA COUPE,3.5,6,6,2012
23.9,NISSAN,GT-R,3.8,6,6,2012
23.8,"Roush Industries, Inc.",Roush Stage 3 Mustang,5,8,6,2012
22.3,"Roush Industries, Inc.",Roush Stage 3 Mustang,5,8,6,2012
40,SCION,xD,1.8,4,4,2012
40.1,SCION,xD,1.8,4,5,2012
31.7,Volkswagen,BEETLE,2,4,6,2012
30.8,Volkswagen,BEETLE,2,4,6,2012
,Volkswagen,BEETLE,2.5,5,6,2012
31.9,Volkswagen,BEETLE,2.5,5,5,2012
,Volkswagen,EOS,2,4,6,2012
27.6,"Volvo Cars of North America, LLC",C70 FWD,2.5,5,5,2012
33.9,Acura,TSX,2.4,4,5,2012
31.7,Acura,TSX,2.4,4,6,2012
29.8,Acura,TSX,3.5,6,5,2012
,Audi,A4,2,4,1,2012
,Audi,A4 QUATTRO,2,4,8,2012
,Audi,A4 QUATTRO,2,4,6,2012
,Audi,S4,3,6,7,2012
,Audi,S4,3,6,6,2012
17.4,Bentley Motors Ltd.,Continental GT,6,12,6,2012
37,BMW,328i,2,4,8,2012
35.2,BMW,328i,2,4,6,2012
34.9,BMW,335i,3,6,8,2012
30.5,BMW,335i,3,6,6,2012
31.1,BMW,640i Convertible,3,6,8,2012
34.9,BMW,640i Coupe,3,6,8,2012
24.3,BMW,650i Convertible,4.4,8,8,2012
22.5,BMW,650i Convertible,4.4,8,6,2012
23.1,BMW,650i Convertible xDrive,4.4,8,8,2012
24.3,BMW,650i Coupe,4.4,8,8,2012
22.5,BMW,650i Coupe,4.4,8,6,2012
24.2,BMW,650i Coupe xDrive,4.4,8,8,2012
20.6,BMW,M6 Convertible,4.4,8,7,2012
32.5,Buick,VERANO,2.4,4,6,2012
29.4,Chevrolet,CAMARO,3.6,6,6,2012
28.7,Chevrolet,CAMARO,3.6,6,6,2012
26.7,Chevrolet,CAMARO,3.6,6,6,2012
18.2,Chevrolet,CAMARO,6.2,8,6,2012
23.9,Chevrolet,CAMARO,6.2,8,6,2012
24.1,Chevrolet,CAMARO,6.2,8,6,2012
20.6,Chevrolet,CAMARO,6.2,8,6,2012
44,Chevrolet,SONIC,1.4,4,6,2012
47.5,Chevrolet,SONIC,1.4,4,6,2012
40.9,Chevrolet,SONIC,1.8,4,6,2012
42.5,Chevrolet,SONIC,1.8,4,5,2012
28.7,Chrysler,200 Convertible,2.4,4,6,2012
29.4,Chrysler,200 Convertible,3.6,6,6,2012
42.4,Ford,FOCUS FWD,2,4,6,2012
41.4,Ford,FOCUS FWD,2,4,6,2012
39.7,Ford,FOCUS FWD,2,4,5,2012
42.4,Ford,Focus FWD FFV,2,4,6,2012
42.2,Ford,Focus FWD FFV,2,4,6,2012
39.7,Ford,Focus FWD FFV,2,4,5,2012
43.9,Ford,Focus SFE FWD,2,4,6,2012
43.9,Ford,Focus SFE FWD FFV,2,4,6,2012
34.6,Honda,ACCORD 2DR COUPE,2.4,4,5,2012
34.8,Honda,ACCORD 2DR COUPE,2.4,4,5,2012
30.2,Honda,ACCORD 2DR COUPE,3.5,6,5,2012
26.9,Honda,ACCORD 2DR COUPE,3.5,6,6,2012
41.6,Honda,CIVIC,1.8,4,5,2012
43.3,Honda,CIVIC,1.8,4,5,2012
42.1,Honda,CIVIC,1.8,4,5,2012
25.1,Honda,CIVIC,2.4,4,6,2012
44.6,Honda,CIVIC HF,1.8,4,5,2012
52.3,Honda,CIVIC HYBRID,1.5,4,1,2012
59.1,Honda,INSIGHT,1.3,4,1,2012
59.3,Honda,INSIGHT,1.3,4,7,2012
45.9,HYUNDAI MOTOR COMPANY,ACCENT,1.6,4,6,2012
45.6,HYUNDAI MOTOR COMPANY,ACCENT,1.6,4,6,2012
44.5,HYUNDAI MOTOR COMPANY,VELOSTER,1.6,4,6,2012
43.8,HYUNDAI MOTOR COMPANY,VELOSTER,1.6,4,6,2012
38.6,KIA MOTORS CORPORATION,FORTE KOUP,2,4,6,2012
37,KIA MOTORS CORPORATION,FORTE KOUP,2,4,6,2012
34.5,KIA MOTORS CORPORATION,FORTE KOUP,2.4,4,6,2012
34.4,KIA MOTORS CORPORATION,FORTE KOUP,2.4,4,6,2012
45.4,KIA MOTORS CORPORATION,RIO,1.6,4,6,2012
46.1,KIA MOTORS CORPORATION,RIO,1.6,4,6,2012
58.1,LEXUS,CT 200h,1.8,4,1,2012
47.7,LEXUS,HS 250h,2.4,4,1,2012
41.2,MAZDA,MAZDA2,1.5,4,4,2012
42.9,MAZDA,MAZDA2,1.5,4,5,2012
36.5,MAZDA,MAZDA3,2,4,5,2012
38.2,MAZDA,MAZDA3,2,4,5,2012
32.9,MAZDA,MAZDA3,2.5,4,5,2012
30.6,MAZDA,MAZDA3,2.5,4,6,2012
44.5,MAZDA,MAZDA3 DI 4-Door,2,4,6,2012
42,MAZDA,MAZDA3 DI 4-Door,2,4,6,2012
32.8,Mercedes-Benz,C 250,1.8,4,7,2012
26.1,Mercedes-Benz,C 300 4MATIC,3,6,7,2012
26.7,Mercedes-Benz,C 300 4MATIC,3,6,7,2012
30.6,Mercedes-Benz,C 350,3.5,6,7,2012
29.7,Mercedes-Benz,C 350,3.5,6,7,2012
19.9,Mercedes-Benz,C 63 AMG,6.2,8,7,2012
23.2,Mercedes-Benz,CL 550 4MATIC,4.7,8,7,2012
17.9,Mercedes-Benz,CL 600,5.5,12,5,2012
22.8,Mercedes-Benz,CL 63 AMG,5.5,8,7,2012
18.5,Mercedes-Benz,CL 65 AMG,6,12,5,2012
26,Mercedes-Benz,CLS 550,4.7,8,7,2012
25.1,Mercedes-Benz,CLS 550 4MATIC,4.7,8,7,2012
23.6,Mercedes-Benz,CLS 63 AMG,5.5,8,7,2012
36.2,Mini,Mini Cooper Countryman,1.6,4,6,2012
40.8,Mini,Mini Cooper Countryman,1.6,4,6,2012
37.3,Mini,Mini Cooper S Countryman,1.6,4,6,2012
38.5,Mini,Mini Cooper S Countryman,1.6,4,6,2012
34.9,Mini,Mini Cooper S Countryman All4,1.6,4,6,2012
37,Mini,Mini Cooper S Countryman All4,1.6,4,6,2012
26.5,Mitsubishi Motors Corporation,LANCER,2,4,6,2012
38.6,Mitsubishi Motors Corporation,LANCER,2,4,6,2012
37.6,Mitsubishi Motors Corporation,LANCER,2,4,5,2012
34.3,Mitsubishi Motors Corporation,LANCER,2.4,4,6,2012
34.1,Mitsubishi Motors Corporation,LANCER,2.4,4,5,2012
32.9,Mitsubishi Motors Corporation,LANCER AWD,2.4,4,6,2012
24.5,Mitsubishi Motors Corporation,LANCER EVOLUTION,2,4,6,2012
25,Mitsubishi Motors Corporation,LANCER EVOLUTION,2,4,5,2012
45.4,NISSAN,VERSA,1.6,4,1,2012
40.8,NISSAN,VERSA,1.6,4,5,2012
36.4,NISSAN,VERSA,1.8,4,4,2012
41.4,NISSAN,VERSA,1.8,4,1,2012
37.9,NISSAN,VERSA,1.8,4,6,2012
17.4,Rolls-Royce Motor Cars Limited,Phantom Coupe,6.7,12,6,2012
17.4,Rolls-Royce Motor Cars Limited,Phantom Drophead Coupe,6.7,12,6,2012
28.2,Saab,9-3 CONVERTIBLE,2,4,6,2012
32.4,Saab,9-3 CONVERTIBLE,2,4,6,2012
,Saab,9-3 SEDAN AWD,2,4,6,2012
,Saab,9-3 SEDAN AWD,2,4,6,2012
29.7,Saab,9-3 SPORT SEDAN,2,4,6,2012
32.4,Saab,9-3 SPORT SEDAN,2,4,6,2012
34.2,SCION,tC,2.5,4,6,2012
34.2,SCION,tC,2.5,4,6,2012
40.4,Subaru,IMPREZA AWD,2,4,1,2012
37.1,Subaru,IMPREZA AWD,2,4,5,2012
27.4,Subaru,IMPREZA AWD,2.5,4,5,2012
24.5,Subaru,IMPREZA AWD,2.5,4,6,2012
34.5,Suzuki,KIZASHI,2.4,4,1,2012
31.6,Suzuki,KIZASHI,2.4,4,6,2012
33.2,Suzuki,KIZASHI AWD,2.4,4,1,2012
35.6,Suzuki,KIZASHI S,2.4,4,1,2012
32.7,Suzuki,KIZASHI S,2.4,4,6,2012
33.9,Suzuki,KIZASHI S AWD,2.4,4,1,2012
37.8,Suzuki,SX4 SEDAN,2,4,1,2012
35.6,Suzuki,SX4 SEDAN,2,4,6,2012
34.4,Suzuki,SX4 Sport,2,4,1,2012
34.9,Suzuki,SX4 Sport,2,4,6,2012
39.7,TOYOTA,COROLLA,1.8,4,4,2012
40.8,TOYOTA,COROLLA,1.8,4,5,2012
71.5,TOYOTA,PRIUS c,1.5,4,1,2012
43.6,TOYOTA,YARIS,1.5,4,4,2012
45.4,TOYOTA,YARIS,1.5,4,5,2012
32.3,Volkswagen,CC,2,4,6,2012
,Volkswagen,CC,2,4,6,2012
,Volkswagen,CC 4MOTION,3.6,6,6,2012
,Volkswagen,GOLF,2.5,5,6,2012
,Volkswagen,GOLF,2.5,5,5,2012
28.5,Volkswagen,Golf R,2,4,6,2012
,Volkswagen,GTI,2,4,6,2012
,Volkswagen,GTI,2,4,6,2012
,Volkswagen,Jetta,2,4,6,2012
32.9,Volkswagen,Jetta,2,4,6,2012
34.7,Volkswagen,Jetta,2,4,5,2012
,Volkswagen,Jetta,2,4,6,2012
,Volkswagen,Jetta,2.5,5,6,2012
,Volkswagen,Jetta,2.5,5,5,2012
31.2,"Volvo Cars of North America, LLC",C30 FWD,2.5,5,5,2012
30.6,"Volvo Cars of North America, LLC",C30 FWD,2.5,5,6,2012
27.6,"Volvo Cars of North America, LLC",S60 AWD,3,6,6,2012
30.4,"Volvo Cars of North America, LLC",S60 FWD,2.5,5,6,2012
25.8,Acura,RL,3.7,6,6,2012
30.5,Acura,TL 2WD,3.5,6,6,2012
27.8,Acura,TL 4WD,3.7,6,6,2012
26.4,Acura,TL 4WD,3.7,6,6,2012
35.4,Audi,A6,2,4,1,2012
27.9,Audi,A6 quattro,3,6,8,2012
27.7,Audi,A7 quattro,3,6,8,2012
26.2,Audi,A8,4.2,8,8,2012
17.2,Bentley Motors Ltd.,Continental Flying Spur,6,12,6,2012
16.1,Bentley Motors Ltd.,Mulsanne,6.8,8,8,2012
37.1,BMW,528i,2,4,8,2012
35.5,BMW,528i xDrive,2,4,8,2012
31.1,BMW,535i,3,6,8,2012
30.5,BMW,535i,3,6,6,2012
32.2,BMW,535i xDrive,3,6,8,2012
24.3,BMW,550i,4.4,8,8,2012
22.5,BMW,550i,4.4,8,6,2012
24.2,BMW,550i xDrive,4.4,8,8,2012
33.4,BMW,ActiveHybrid 5,3,6,8,2012
25.8,BMW,ActiveHybrid 7,4.4,8,8,2012
38.2,Buick,LACROSSE,2.4,4,6,2012
27,Buick,LACROSSE,3.6,6,6,2012
27.1,Buick,LACROSSE,3.6,6,6,2012
25.6,Buick,LACROSSE AWD,3.6,6,6,2012
29,Buick,REGAL,2,4,6,2012
28.6,Buick,REGAL,2,4,6,2012
28.8,Buick,REGAL,2,4,6,2012
31.4,Buick,REGAL,2,4,6,2012
28.4,Buick,REGAL,2,4,6,2012
38.2,Buick,REGAL,2.4,4,6,2012
30.7,Buick,REGAL,2.4,4,6,2012
30.7,Buick,REGAL,2.4,4,6,2012
28.3,Cadillac,CTS,3,6,6,2012
28.7,Cadillac,CTS,3.6,6,6,2012
25.1,Cadillac,CTS,3.6,6,6,2012
18.2,Cadillac,CTS,6.2,8,6,2012
20.4,Cadillac,CTS,6.2,8,6,2012
26.9,Cadillac,CTS AWD,3,6,6,2012
27.3,Cadillac,CTS AWD,3.6,6,6,2012
40.3,Chevrolet,CRUZE,1.4,4,6,2012
40.7,Chevrolet,CRUZE,1.4,4,6,2012
35.4,Chevrolet,CRUZE,1.8,4,6,2012
38.8,Chevrolet,CRUZE,1.8,4,6,2012
41.2,Chevrolet,CRUZE ECO,1.4,4,6,2012
44.7,Chevrolet,CRUZE ECO,1.4,4,6,2012
34.3,Chevrolet,MALIBU,2.4,4,6,2012
34.3,Chevrolet,MALIBU,2.4,4,6,2012
25.9,Chevrolet,MALIBU,3.6,6,6,2012
43.6,Chevrolet,SONIC 5,1.4,4,6,2012
47.1,Chevrolet,SONIC 5,1.4,4,6,2012
40.5,Chevrolet,SONIC 5,1.8,4,6,2012
42.1,Chevrolet,SONIC 5,1.8,4,5,2012
31.6,Chrysler,200,2.4,4,4,2012
30.7,Chrysler,200,2.4,4,6,2012
29.4,Chrysler,200,3.6,6,6,2012
31.6,Dodge,Avenger,2.4,4,4,2012
30.7,Dodge,Avenger,2.4,4,6,2012
29.1,Dodge,Avenger,3.6,6,6,2012
27.4,Dodge,Challenger,3.6,6,5,2012
24.3,Dodge,Challenger,5.7,8,5,2012
23.3,Dodge,Challenger,5.7,8,6,2012
22,Dodge,Challenger SRT8,6.4,8,5,2012
21.7,Dodge,Challenger SRT8,6.4,8,6,2012
16.1,"Ferrari North America, Inc.",FF,6.3,12,7,2012
16.4,"Ferrari North America, Inc.",FF,6.3,12,7,2012
25.3,Ford,FUSION AWD,3.5,6,6,2012
26.7,Ford,FUSION AWD FFV,3,6,6,2012
35.1,Ford,FUSION FWD,2.5,4,6,2012
32.7,Ford,FUSION FWD,2.5,4,6,2012
32.5,Ford,FUSION FWD,2.5,4,6,2012
27.6,Ford,FUSION FWD,3.5,6,6,2012
30,Ford,FUSION FWD FFV,3,6,6,2012
54.5,Ford,FUSION HYBRID FWD,2.5,4,1,2012
33.4,Ford,FUSION S FWD,2.5,4,6,2012
45.1,HYUNDAI MOTOR COMPANY,ELANTRA,1.8,4,6,2012
45.4,HYUNDAI MOTOR COMPANY,ELANTRA,1.8,4,6,2012
52.5,HYUNDAI MOTOR COMPANY,SONATA HYBRID,2.4,4,6,2012
30.8,INFINITI,G25,2.5,6,7,2012
